game_id,n_moves,move_1,move_2,move_3,move_4,move_5,move_6,move_7,move_8,move_9,move_10,move_11,move_12,move_13,move_14,move_15,move_16,move_17,move_18,move_19,move_20,move_21,move_22,move_23,move_24,move_25,move_26,move_27,move_28,move_29,move_30,sequence
38xl-gokifu-20201216-Chen_Hao-Xie_He,30,B:Q16,W:D4,B:Q3,W:D16,B:O17,W:R5,B:O4,W:R9,B:F3,W:H3,B:C17,W:C16,B:D17,W:E16,B:F18,W:C3,B:R7,W:M3,B:P7,W:G4,B:C10,W:C12,B:C7,W:R14,B:R12,W:R16,B:R17,W:S17,B:Q18,W:Q12,B:Q16|W:D4|B:Q3|W:D16|B:O17|W:R5|B:O4|W:R9|B:F3|W:H3|B:C17|W:C16|B:D17|W:E16|B:F18|W:C3|B:R7|W:M3|B:P7|W:G4|B:C10|W:C12|B:C7|W:R14|B:R12|W:R16|B:R17|W:S17|B:Q18|W:Q12
38xm-gokifu-20201214-Cai_Jing-Xie_He,30,B:R16,W:D16,B:Q3,W:D4,B:P17,W:R5,B:O4,W:O16,B:C17,W:D17,B:C16,W:D15,B:B14,W:O17,B:P16,W:O15,B:J16,W:G17,B:H17,W:G16,B:M17,W:L15,B:L16,W:K15,B:M15,W:M14,B:O18,W:N18,B:P18,W:N17,B:R16|W:D16|B:Q3|W:D4|B:P17|W:R5|B:O4|W:O16|B:C17|W:D17|B:C16|W:D15|B:B14|W:O17|B:P16|W:O15|B:J16|W:G17|B:H17|W:G16|B:M17|W:L15|B:L16|W:K15|B:M15|W:M14|B:O18|W:N18|B:P18|W:N17
38xn-gokifu-20201211-Huang_Jingyuan-Xu_Jiayang,30,B:Q16,W:D16,B:Q4,W:D3,B:C5,W:C4,B:D5,W:F3,B:D9,W:R17,B:R16,W:Q17,B:O17,W:P17,B:P16,W:O18,B:S17,W:S18,B:P18,W:Q18,B:N18,W:F17,B:O19,W:S16,B:S15,W:T17,B:G16,W:F16,B:G14,W:C11,B:Q16|W:D16|B:Q4|W:D3|B:C5|W:C4|B:D5|W:F3|B:D9|W:R17|B:R16|W:Q17|B:O17|W:P17|B:P16|W:O18|B:S17|W:S18|B:P18|W:Q18|B:N18|W:F17|B:O19|W:S16|B:S15|W:T17|B:G16|W:F16|B:G14|W:C11
38xp-gokifu-20201216-Huang_Yunsong-Lee_Donghoon,30,B:Q16,W:D4,B:Q3,W:D16,B:C3,W:D3,B:C4,W:D5,B:B6,W:R17,B:R16,W:Q17,B:P16,W:O17,B:O16,W:N17,B:P17,W:P18,B:O18,W:Q18,B:M17,W:N18,B:N16,W:M18,B:R9,W:Q12,B:N12,W:Q10,B:Q9,W:O11,B:Q16|W:D4|B:Q3|W:D16|B:C3|W:D3|B:C4|W:D5|B:B6|W:R17|B:R16|W:Q17|B:P16|W:O17|B:O16|W:N17|B:P17|W:P18|B:O18|W:Q18|B:M17|W:N18|B:N16|W:M18|B:R9|W:Q12|B:N12|W:Q10|B:Q9|W:O11
38xq-gokifu-20201214-Zhang_Tao-Li_Weiqing,30,B:Q16,W:D16,B:Q4,W:D3,B:C5,W:C4,B:D5,W:F3,B:D9,W:R3,B:R4,W:Q3,B:P4,W:P3,B:O3,W:O2,B:C14,W:F17,B:R14,W:O17,B:B16,W:Q17,B:R17,W:R18,B:P17,W:Q18,B:P16,W:P18,B:O16,W:N17,B:Q16|W:D16|B:Q4|W:D3|B:C5|W:C4|B:D5|W:F3|B:D9|W:R3|B:R4|W:Q3|B:P4|W:P3|B:O3|W:O2|B:C14|W:F17|B:R14|W:O17|B:B16|W:Q17|B:R17|W:R18|B:P17|W:Q18|B:P16|W:P18|B:O16|W:N17
38xr-gokifu-20201216-Kang_Dongyun-Li_Xuanhao,30,B:Q16,W:D4,B:R4,W:D17,B:C3,W:C4,B:D3,W:F3,B:E3,W:E4,B:F2,W:P3,B:G3,W:F4,B:H2,W:Q5,B:R5,W:Q6,B:R7,W:C11,B:D8,W:B3,B:B2,W:G4,B:H4,W:H5,B:J4,W:G8,B:F9,W:G9,B:Q16|W:D4|B:R4|W:D17|B:C3|W:C4|B:D3|W:F3|B:E3|W:E4|B:F2|W:P3|B:G3|W:F4|B:H2|W:Q5|B:R5|W:Q6|B:R7|W:C11|B:D8|W:B3|B:B2|W:G4|B:H4|W:H5|B:J4|W:G8|B:F9|W:G9
38xs-gokifu-20201211-Li_Qincheng-Zhang_Tao,30,B:Q16,W:D4,B:Q3,W:D16,B:C3,W:D3,B:C4,W:D5,B:B6,W:O17,B:Q6,W:R14,B:O16,W:N16,B:O15,W:Q17,B:R17,W:P17,B:R16,W:R11,B:R9,W:P13,B:Q12,W:N15,B:O14,W:R12,B:S14,W:S13,B:S15,W:Q13,B:Q16|W:D4|B:Q3|W:D16|B:C3|W:D3|B:C4|W:D5|B:B6|W:O17|B:Q6|W:R14|B:O16|W:N16|B:O15|W:Q17|B:R17|W:P17|B:R16|W:R11|B:R9|W:P13|B:Q12|W:N15|B:O14|W:R12|B:S14|W:S13|B:S15|W:Q13
38xt-gokifu-20201214-Kang_Dongyun-Li_Xiangyu,30,B:Q16,W:D16,B:C17,W:D17,B:C16,W:D15,B:B14,W:D4,B:R4,W:P3,B:Q5,W:O17,B:R14,W:Q17,B:R17,W:R18,B:P17,W:Q18,B:P18,W:P16,B:O18,W:R16,B:Q15,W:S16,B:N17,W:O16,B:M16,W:O14,B:Q11,W:M15,B:Q16|W:D16|B:C17|W:D17|B:C16|W:D15|B:B14|W:D4|B:R4|W:P3|B:Q5|W:O17|B:R14|W:Q17|B:R17|W:R18|B:P17|W:Q18|B:P18|W:P16|B:O18|W:R16|B:Q15|W:S16|B:N17|W:O16|B:M16|W:O14|B:Q11|W:M15
38yg-gokifu-20201217-Jiang_Weijie-Mi_Yuting,30,B:Q16,W:D16,B:R4,W:D3,B:C5,W:C4,B:D5,W:F3,B:D9,W:P3,B:Q5,W:R17,B:Q17,W:R16,B:R14,W:R15,B:Q15,W:S14,B:R18,W:S18,B:S15,W:Q18,B:S17,W:R19,B:S16,W:R18,B:S13,W:Q14,B:R13,W:O17,B:Q16|W:D16|B:R4|W:D3|B:C5|W:C4|B:D5|W:F3|B:D9|W:P3|B:Q5|W:R17|B:Q17|W:R16|B:R14|W:R15|B:Q15|W:S14|B:R18|W:S18|B:S15|W:Q18|B:S17|W:R19|B:S16|W:R18|B:S13|W:Q14|B:R13|W:O17
38yh-gokifu-20201217-Li_Xiangyu-Peng_Liyao,30,B:Q16,W:D4,B:Q4,W:D17,B:C15,W:E16,B:C12,W:R3,B:R4,W:Q3,B:P4,W:O2,B:C3,W:D3,B:C4,W:C5,B:B5,W:B6,B:C6,W:D5,B:B7,W:B4,B:A6,W:B3,B:O17,W:R11,B:R9,W:R14,B:R15,W:Q14,B:Q16|W:D4|B:Q4|W:D17|B:C15|W:E16|B:C12|W:R3|B:R4|W:Q3|B:P4|W:O2|B:C3|W:D3|B:C4|W:C5|B:B5|W:B6|B:C6|W:D5|B:B7|W:B4|B:A6|W:B3|B:O17|W:R11|B:R9|W:R14|B:R15|W:Q14
38yi-gokifu-20201217-Huang_Xin-Fan_Tingyu,30,B:R16,W:D4,B:Q3,W:D17,B:P16,W:Q5,B:R5,W:R6,B:R4,W:Q6,B:O3,W:Q10,B:C15,W:C16,B:D15,W:F17,B:C6,W:C10,B:F3,W:F4,B:G4,W:F5,B:C3,W:E3,B:C4,W:G3,B:S8,W:Q4,B:S3,W:R9,B:R16|W:D4|B:Q3|W:D17|B:P16|W:Q5|B:R5|W:R6|B:R4|W:Q6|B:O3|W:Q10|B:C15|W:C16|B:D15|W:F17|B:C6|W:C10|B:F3|W:F4|B:G4|W:F5|B:C3|W:E3|B:C4|W:G3|B:S8|W:Q4|B:S3|W:R9
38yj-gokifu-20201217-Tan_Xiao-Tang_Weixing,30,B:R16,W:D4,B:D17,W:R4,B:D14,W:P17,B:L17,W:Q15,B:R15,W:Q14,B:S13,W:M14,B:N17,W:R12,B:Q4,W:Q5,B:R3,W:R5,B:Q3,W:O5,B:N3,W:S12,B:R13,W:Q13,B:Q17,W:Q18,B:R18,W:T13,B:S14,W:P11,B:R16|W:D4|B:D17|W:R4|B:D14|W:P17|B:L17|W:Q15|B:R15|W:Q14|B:S13|W:M14|B:N17|W:R12|B:Q4|W:Q5|B:R3|W:R5|B:Q3|W:O5|B:N3|W:S12|B:R13|W:Q13|B:Q17|W:Q18|B:R18|W:T13|B:S14|W:P11
38yk-gokifu-20201217-Byun_Sangil-He_Yuhan,30,B:Q16,W:D4,B:Q3,W:D17,B:F3,W:R5,B:P4,W:K4,B:D7,W:F5,B:C3,W:D3,B:C4,W:D5,B:D2,W:E2,B:C2,W:F2,B:B6,W:N3,B:C15,W:E16,B:D14,W:O17,B:R14,W:Q17,B:R17,W:R18,B:R16,W:P18,B:Q16|W:D4|B:Q3|W:D17|B:F3|W:R5|B:P4|W:K4|B:D7|W:F5|B:C3|W:D3|B:C4|W:D5|B:D2|W:E2|B:C2|W:F2|B:B6|W:N3|B:C15|W:E16|B:D14|W:O17|B:R14|W:Q17|B:R17|W:R18|B:R16|W:P18
38yl-gokifu-20201217-Wang_Zejin-Jiang_Qirun,30,B:R16,W:D16,B:Q4,W:D4,B:O16,W:O3,B:R6,W:Q3,B:R3,W:R2,B:S4,W:P2,B:P4,W:O4,B:C17,W:D17,B:C16,W:C14,B:C15,W:D15,B:B14,W:C18,B:B18,W:B15,B:B16,W:B13,B:A15,W:D13,B:C3,W:D3,B:R16|W:D16|B:Q4|W:D4|B:O16|W:O3|B:R6|W:Q3|B:R3|W:R2|B:S4|W:P2|B:P4|W:O4|B:C17|W:D17|B:C16|W:C14|B:C15|W:D15|B:B14|W:C18|B:B18|W:B15|B:B16|W:B13|B:A15|W:D13|B:C3|W:D3
38ym-gokifu-20201217-Cao_Xiaoyang-Ke_Jie,30,B:R16,W:D16,B:Q3,W:D3,B:O16,W:R5,B:O4,W:Q9,B:C5,W:E4,B:D8,W:M3,B:C17,W:D17,B:C16,W:C15,B:B15,W:B14,B:C14,W:D15,B:B13,W:B16,B:A14,W:B17,B:D14,W:M5,B:R4,W:Q5,B:N3,W:N2,B:R16|W:D16|B:Q3|W:D3|B:O16|W:R5|B:O4|W:Q9|B:C5|W:E4|B:D8|W:M3|B:C17|W:D17|B:C16|W:C15|B:B15|W:B14|B:C14|W:D15|B:B13|W:B16|B:A14|W:B17|B:D14|W:M5|B:R4|W:Q5|B:N3|W:N2
38yn-gokifu-20201217-Tong_Mengcheng-Xie_Erhao,30,B:R16,W:D16,B:Q3,W:D4,B:O16,W:R5,B:O4,W:Q9,B:C17,W:D17,B:C16,W:D15,B:B14,W:M17,B:F3,W:Q16,B:Q15,W:R17,B:Q17,W:P16,B:P17,W:P15,B:R15,W:O15,B:N16,W:O17,B:R18,W:S17,B:O18,W:N17,B:R16|W:D16|B:Q3|W:D4|B:O16|W:R5|B:O4|W:Q9|B:C17|W:D17|B:C16|W:D15|B:B14|W:M17|B:F3|W:Q16|B:Q15|W:R17|B:Q17|W:P16|B:P17|W:P15|B:R15|W:O15|B:N16|W:O17|B:R18|W:S17|B:O18|W:N17
38yp-gokifu-20201217-Xu_Jiayang-Yang_Dingxin,30,B:R16,W:D16,B:D4,W:Q3,B:R5,W:P17,B:P4,W:P3,B:O4,W:N3,B:F17,W:C14,B:N16,W:O15,B:Q15,W:O16,B:N17,W:N15,B:L16,W:Q12,B:P13,W:L15,B:K16,W:K15,B:J16,W:P12,B:Q13,W:O12,B:R12,W:R11,B:R16|W:D16|B:D4|W:Q3|B:R5|W:P17|B:P4|W:P3|B:O4|W:N3|B:F17|W:C14|B:N16|W:O15|B:Q15|W:O16|B:N17|W:N15|B:L16|W:Q12|B:P13|W:L15|B:K16|W:K15|B:J16|W:P12|B:Q13|W:O12|B:R12|W:R11
38z9-gokifu-20201218-Fan_Tingyu-Chen_Xian,30,B:Q16,W:D4,B:R4,W:D17,B:P4,W:F3,B:C15,W:F16,B:D11,W:O17,B:M17,W:R17,B:Q17,W:R16,B:Q15,W:Q18,B:P18,W:R18,B:O18,W:R14,B:H17,W:C9,B:G4,W:G3,B:J4,W:H16,B:J16,W:J17,B:G18,W:H15,B:Q16|W:D4|B:R4|W:D17|B:P4|W:F3|B:C15|W:F16|B:D11|W:O17|B:M17|W:R17|B:Q17|W:R16|B:Q15|W:Q18|B:P18|W:R18|B:O18|W:R14|B:H17|W:C9|B:G4|W:G3|B:J4|W:H16|B:J16|W:J17|B:G18|W:H15
38za-gokifu-20201218-Zhang_Tao-Chen_Zhengxun,30,B:Q16,W:D4,B:R4,W:D16,B:P4,W:R17,B:R16,W:Q17,B:O17,W:P17,B:P16,W:O18,B:F3,W:Q11,B:Q9,W:O16,B:N17,W:N18,B:M17,W:O15,B:S17,W:S18,B:S15,W:T17,B:P14,W:M15,B:O14,W:N14,B:N13,W:M13,B:Q16|W:D4|B:R4|W:D16|B:P4|W:R17|B:R16|W:Q17|B:O17|W:P17|B:P16|W:O18|B:F3|W:Q11|B:Q9|W:O16|B:N17|W:N18|B:M17|W:O15|B:S17|W:S18|B:S15|W:T17|B:P14|W:M15|B:O14|W:N14|B:N13|W:M13
38zb-gokifu-20201218-Tong_Mengcheng-Tang_Weixing,30,B:R16,W:D4,B:C16,W:R4,B:O16,W:E17,B:D14,W:M17,B:C3,W:C4,B:D3,W:E3,B:E2,W:F2,B:F3,W:E4,B:G2,W:D2,B:F1,W:C2,B:P4,W:P3,B:O3,W:Q3,B:O4,W:R6,B:F4,W:Q16,B:Q15,W:Q17,B:R16|W:D4|B:C16|W:R4|B:O16|W:E17|B:D14|W:M17|B:C3|W:C4|B:D3|W:E3|B:E2|W:F2|B:F3|W:E4|B:G2|W:D2|B:F1|W:C2|B:P4|W:P3|B:O3|W:Q3|B:O4|W:R6|B:F4|W:Q16|B:Q15|W:Q17
38zc-gokifu-20201220-Liao_Xingwen-Han_Yizhou,30,B:Q16,W:D16,B:Q4,W:D4,B:F17,W:C14,B:F3,W:C6,B:O17,W:R3,B:Q3,W:R4,B:R6,W:R5,B:Q5,W:S6,B:R2,W:S2,B:S5,W:S4,B:S7,W:T5,B:R7,W:J3,B:F15,W:M4,B:M6,W:R14,B:R12,W:R16,B:Q16|W:D16|B:Q4|W:D4|B:F17|W:C14|B:F3|W:C6|B:O17|W:R3|B:Q3|W:R4|B:R6|W:R5|B:Q5|W:S6|B:R2|W:S2|B:S5|W:S4|B:S7|W:T5|B:R7|W:J3|B:F15|W:M4|B:M6|W:R14|B:R12|W:R16
38zd-gokifu-20201218-Mi_Yuting-Jiang_Weijie,30,B:Q16,W:D16,B:R4,W:D4,B:P4,W:F3,B:C17,W:C16,B:D17,W:F17,B:F18,W:G17,B:G18,W:H17,B:G4,W:N3,B:L3,W:G3,B:M4,W:R11,B:C6,W:R14,B:D10,W:O17,B:Q14,W:Q13,B:R15,W:P14,B:Q15,W:S14,B:Q16|W:D16|B:R4|W:D4|B:P4|W:F3|B:C17|W:C16|B:D17|W:F17|B:F18|W:G17|B:G18|W:H17|B:G4|W:N3|B:L3|W:G3|B:M4|W:R11|B:C6|W:R14|B:D10|W:O17|B:Q14|W:Q13|B:R15|W:P14|B:Q15|W:S14
38ze-gokifu-20201220-Cao_Xiaoyang-Kim_Jiseok,30,B:R16,W:D4,B:Q3,W:D16,B:O16,W:R5,B:O4,W:Q10,B:R12,W:M17,B:C17,W:D17,B:C16,W:D15,B:B14,W:F3,B:C13,W:Q16,B:Q15,W:R17,B:Q17,W:P16,B:P17,W:P15,B:R15,W:O17,B:O18,W:N17,B:P14,W:O15,B:R16|W:D4|B:Q3|W:D16|B:O16|W:R5|B:O4|W:Q10|B:R12|W:M17|B:C17|W:D17|B:C16|W:D15|B:B14|W:F3|B:C13|W:Q16|B:Q15|W:R17|B:Q17|W:P16|B:P17|W:P15|B:R15|W:O17|B:O18|W:N17|B:P14|W:O15
38zf-gokifu-20201218-Na_Hyun-Ke_Jie,30,B:Q16,W:D16,B:Q4,W:D3,B:C5,W:C4,B:D5,W:F3,B:D9,W:R17,B:Q17,W:R16,B:R14,W:R15,B:Q15,W:S14,B:C14,W:F17,B:R18,W:S18,B:S15,W:Q18,B:S17,W:R19,B:S16,W:R18,B:S13,W:Q14,B:R13,W:O17,B:Q16|W:D16|B:Q4|W:D3|B:C5|W:C4|B:D5|W:F3|B:D9|W:R17|B:Q17|W:R16|B:R14|W:R15|B:Q15|W:S14|B:C14|W:F17|B:R18|W:S18|B:S15|W:Q18|B:S17|W:R19|B:S16|W:R18|B:S13|W:Q14|B:R13|W:O17
38zg-gokifu-20201218-He_Yuhan-Xu_Jiayang,30,B:R16,W:D17,B:Q3,W:D4,B:P17,W:R5,B:O4,W:Q9,B:C3,W:D3,B:C4,W:D5,B:B6,W:M3,B:D15,W:C15,B:C14,W:C16,B:D14,W:F17,B:C7,W:Q4,B:P3,W:R3,B:R2,W:S3,B:N5,W:M5,B:M6,W:L5,B:R16|W:D17|B:Q3|W:D4|B:P17|W:R5|B:O4|W:Q9|B:C3|W:D3|B:C4|W:D5|B:B6|W:M3|B:D15|W:C15|B:C14|W:C16|B:D14|W:F17|B:C7|W:Q4|B:P3|W:R3|B:R2|W:S3|B:N5|W:M5|B:M6|W:L5
38zh-gokifu-20201218-Zhao_Chenyu-Yi_Lingtao,30,B:R16,W:Q4,B:C4,W:D16,B:F3,W:P17,B:Q14,W:C14,B:R3,W:Q3,B:R4,W:R6,B:R5,W:Q5,B:S6,W:R2,B:S2,W:S5,B:S4,W:S7,B:L17,W:J17,B:Q17,W:Q18,B:R18,W:P14,B:Q13,W:Q15,B:R15,W:N17,B:R16|W:Q4|B:C4|W:D16|B:F3|W:P17|B:Q14|W:C14|B:R3|W:Q3|B:R4|W:R6|B:R5|W:Q5|B:S6|W:R2|B:S2|W:S5|B:S4|W:S7|B:L17|W:J17|B:Q17|W:Q18|B:R18|W:P14|B:Q13|W:Q15|B:R15|W:N17
38zi-gokifu-20201220-Yang_Kaiwen-Li_Qincheng,30,B:R16,W:D16,B:Q3,W:D3,B:P17,W:R5,B:O4,W:D5,B:R9,W:F17,B:D6,W:E6,B:C5,W:C6,B:D7,W:B5,B:C4,W:D4,B:E7,W:B7,B:F6,W:M3,B:R4,W:J4,B:G16,W:O16,B:O14,W:P16,B:O17,W:Q16,B:R16|W:D16|B:Q3|W:D3|B:P17|W:R5|B:O4|W:D5|B:R9|W:F17|B:D6|W:E6|B:C5|W:C6|B:D7|W:B5|B:C4|W:D4|B:E7|W:B7|B:F6|W:M3|B:R4|W:J4|B:G16|W:O16|B:O14|W:P16|B:O17|W:Q16
38zj-gokifu-20201220-Byun_Sangil-Lian_Xiao,30,B:R16,W:D16,B:D4,W:Q4,B:O17,W:C3,B:D3,W:C4,B:C6,W:C5,B:D5,W:B6,B:F17,W:C14,B:R6,W:O3,B:C7,W:B7,B:C8,W:R5,B:Q6,W:R11,B:R13,W:Q9,B:N6,W:N4,B:O9,W:O11,B:P13,W:E17,B:R16|W:D16|B:D4|W:Q4|B:O17|W:C3|B:D3|W:C4|B:C6|W:C5|B:D5|W:B6|B:F17|W:C14|B:R6|W:O3|B:C7|W:B7|B:C8|W:R5|B:Q6|W:R11|B:R13|W:Q9|B:N6|W:N4|B:O9|W:O11|B:P13|W:E17
38zk-gokifu-20201218-Gu_Zihao-Li_Xuanhao,30,B:R16,W:Q4,B:D17,W:C4,B:E3,W:C15,B:D5,W:C5,B:D6,W:C7,B:E16,W:P16,B:N17,W:R17,B:Q17,W:Q16,B:P17,W:O17,B:R18,W:O18,B:S17,W:N16,B:L17,W:L15,B:J16,W:Q14,B:R3,W:R4,B:Q3,W:O3,B:R16|W:Q4|B:D17|W:C4|B:E3|W:C15|B:D5|W:C5|B:D6|W:C7|B:E16|W:P16|B:N17|W:R17|B:Q17|W:Q16|B:P17|W:O17|B:R18|W:O18|B:S17|W:N16|B:L17|W:L15|B:J16|W:Q14|B:R3|W:R4|B:Q3|W:O3
38zl-gokifu-20201217-Chen_Zhengxun-Zhang_Tao,30,B:R16,W:D4,B:Q3,W:D16,B:C17,W:D17,B:C16,W:C14,B:C15,W:D15,B:B14,W:P17,B:Q15,W:C18,B:B18,W:B15,B:B16,W:B13,B:A15,W:C13,B:Q6,W:O16,B:C3,W:C4,B:D3,W:F3,B:E3,W:E4,B:F2,W:G3,B:R16|W:D4|B:Q3|W:D16|B:C17|W:D17|B:C16|W:C14|B:C15|W:D15|B:B14|W:P17|B:Q15|W:C18|B:B18|W:B15|B:B16|W:B13|B:A15|W:C13|B:Q6|W:O16|B:C3|W:C4|B:D3|W:F3|B:E3|W:E4|B:F2|W:G3
38zm-gokifu-20201218-Yang_Kaiwen-Li_Xiangyu,30,B:R16,W:D16,B:Q3,W:D4,B:P17,W:Q5,B:R5,W:R6,B:R4,W:Q6,B:O3,W:Q10,B:F17,W:C14,B:D17,W:C17,B:C18,W:B17,B:E16,W:D18,B:E17,W:B18,B:K16,W:R13,B:F3,W:E3,B:F4,W:D6,B:J4,W:N5,B:R16|W:D16|B:Q3|W:D4|B:P17|W:Q5|B:R5|W:R6|B:R4|W:Q6|B:O3|W:Q10|B:F17|W:C14|B:D17|W:C17|B:C18|W:B17|B:E16|W:D18|B:E17|W:B18|B:K16|W:R13|B:F3|W:E3|B:F4|W:D6|B:J4|W:N5
38zq-gokifu-20201218-Yang_Dingxin-Byun_Sangil,30,B:Q16,W:D16,B:Q3,W:D4,B:O17,W:R5,B:R4,W:Q5,B:O3,W:Q9,B:C17,W:C16,B:D17,W:F17,B:E17,W:E16,B:F18,W:R14,B:D11,W:G17,B:G18,W:H17,B:C6,W:C5,B:D6,W:F4,B:F15,W:D13,B:F12,W:C9,B:Q16|W:D16|B:Q3|W:D4|B:O17|W:R5|B:R4|W:Q5|B:O3|W:Q9|B:C17|W:C16|B:D17|W:F17|B:E17|W:E16|B:F18|W:R14|B:D11|W:G17|B:G18|W:H17|B:C6|W:C5|B:D6|W:F4|B:F15|W:D13|B:F12|W:C9
38zr-gokifu-20201220-Fan_Tingyu-Park_Jungwhan,30,B:R16,W:D16,B:Q3,W:D4,B:P17,W:R5,B:O4,W:O16,B:F17,W:H17,B:O17,W:Q9,B:F3,W:H3,B:R11,W:M16,B:K3,W:C6,B:C17,W:D17,B:C16,W:D15,B:D18,W:E18,B:C18,W:F18,B:C14,W:K4,B:L4,W:J4,B:R16|W:D16|B:Q3|W:D4|B:P17|W:R5|B:O4|W:O16|B:F17|W:H17|B:O17|W:Q9|B:F3|W:H3|B:R11|W:M16|B:K3|W:C6|B:C17|W:D17|B:C16|W:D15|B:D18|W:E18|B:C18|W:F18|B:C14|W:K4|B:L4|W:J4
38zs-gokifu-20201220-Meng_Tailing-Park_Jungwhan,30,B:Q16,W:D16,B:Q4,W:D3,B:C5,W:C4,B:D5,W:F3,B:D9,W:R3,B:R4,W:Q3,B:P4,W:P3,B:N3,W:R17,B:Q17,W:R16,B:R14,W:R15,B:Q15,W:S14,B:R18,W:S18,B:S15,W:S16,B:S13,W:T15,B:R13,W:P14,B:Q16|W:D16|B:Q4|W:D3|B:C5|W:C4|B:D5|W:F3|B:D9|W:R3|B:R4|W:Q3|B:P4|W:P3|B:N3|W:R17|B:Q17|W:R16|B:R14|W:R15|B:Q15|W:S14|B:R18|W:S18|B:S15|W:S16|B:S13|W:T15|B:R13|W:P14
38zt-gokifu-20201218-Xie_Erhao-Tan_Xiao,30,B:Q16,W:D16,B:Q4,W:D3,B:C17,W:C16,B:D17,W:E16,B:F17,W:G15,B:G18,W:C9,B:D4,W:C4,B:D9,W:D8,B:C10,W:D10,B:E9,W:C8,B:E3,W:C3,B:D5,W:E10,B:F10,W:F11,B:F9,W:G11,B:C5,W:E2,B:Q16|W:D16|B:Q4|W:D3|B:C17|W:C16|B:D17|W:E16|B:F17|W:G15|B:G18|W:C9|B:D4|W:C4|B:D9|W:D8|B:C10|W:D10|B:E9|W:C8|B:E3|W:C3|B:D5|W:E10|B:F10|W:F11|B:F9|W:G11|B:C5|W:E2
38zu-gokifu-20201220-Xie_Ke-Gu_Zihao,30,B:R16,W:Q4,B:C16,W:C3,B:F16,W:P16,B:P17,W:O17,B:Q17,W:O16,B:R14,W:H17,B:K17,W:D16,B:D15,W:C17,B:E16,W:D17,B:C15,W:F18,B:G18,W:F17,B:G17,W:G16,B:H18,W:H16,B:J18,W:E15,B:F15,W:E14,B:R16|W:Q4|B:C16|W:C3|B:F16|W:P16|B:P17|W:O17|B:Q17|W:O16|B:R14|W:H17|B:K17|W:D16|B:D15|W:C17|B:E16|W:D17|B:C15|W:F18|B:G18|W:F17|B:G17|W:G16|B:H18|W:H16|B:J18|W:E15|B:F15|W:E14
38zv-gokifu-20201220-Liao_Yuanhe-Jiang_Weijie,30,B:Q16,W:D16,B:R4,W:D4,B:C17,W:D17,B:C16,W:D15,B:B14,W:P3,B:Q6,W:R17,B:Q17,W:R16,B:R14,W:R15,B:Q15,W:S14,B:R18,W:S18,B:S15,W:Q18,B:S17,W:R19,B:S16,W:R18,B:S13,W:Q14,B:R13,W:O17,B:Q16|W:D16|B:R4|W:D4|B:C17|W:D17|B:C16|W:D15|B:B14|W:P3|B:Q6|W:R17|B:Q17|W:R16|B:R14|W:R15|B:Q15|W:S14|B:R18|W:S18|B:S15|W:Q18|B:S17|W:R19|B:S16|W:R18|B:S13|W:Q14|B:R13|W:O17
38zw-gokifu-20201220-Shin_Jinseo-Xu_Jiayang,30,B:R16,W:Q4,B:D17,W:C4,B:D15,W:P17,B:Q14,W:L16,B:R3,W:R4,B:Q3,W:O3,B:O2,W:N3,B:P3,W:P4,B:N2,W:M3,B:E3,W:D6,B:Q10,W:D14,B:C15,W:D3,B:M2,W:L3,B:J17,W:C14,B:E14,W:E13,B:R16|W:Q4|B:D17|W:C4|B:D15|W:P17|B:Q14|W:L16|B:R3|W:R4|B:Q3|W:O3|B:O2|W:N3|B:P3|W:P4|B:N2|W:M3|B:E3|W:D6|B:Q10|W:D14|B:C15|W:D3|B:M2|W:L3|B:J17|W:C14|B:E14|W:E13
38zx-gokifu-20201220-Chen_Zijian-Na_Hyun,30,B:Q16,W:D4,B:Q3,W:D16,B:C3,W:D3,B:C4,W:D5,B:B6,W:R5,B:P4,W:O17,B:R8,W:R14,B:O16,W:N16,B:O15,W:P17,B:Q17,W:R11,B:R15,W:Q14,B:P16,W:P5,B:O5,W:P6,B:R4,W:S4,B:S3,W:S6,B:Q16|W:D4|B:Q3|W:D16|B:C3|W:D3|B:C4|W:D5|B:B6|W:R5|B:P4|W:O17|B:R8|W:R14|B:O16|W:N16|B:O15|W:P17|B:Q17|W:R11|B:R15|W:Q14|B:P16|W:P5|B:O5|W:P6|B:R4|W:S4|B:S3|W:S6
38zy-gokifu-20201220-Gu_Lingyi-Shibano_Toramaru,30,B:R16,W:D4,B:Q3,W:D17,B:R6,W:P16,B:P17,W:O17,B:Q17,W:O16,B:Q14,W:H16,B:C3,W:D3,B:C4,W:C6,B:B6,W:B7,B:C5,W:D6,B:D5,W:E5,B:E4,W:E2,B:F4,W:F5,B:G5,W:G4,B:E6,W:F6,B:R16|W:D4|B:Q3|W:D17|B:R6|W:P16|B:P17|W:O17|B:Q17|W:O16|B:Q14|W:H16|B:C3|W:D3|B:C4|W:C6|B:B6|W:B7|B:C5|W:D6|B:D5|W:E5|B:E4|W:E2|B:F4|W:F5|B:G5|W:G4|B:E6|W:F6
